Filename:	C:\Program Files\Pyris\Data\Mingear\2022\SMA anode bar boeing2.dcd 
Operator ID:	mingear 
Sample ID:	SMA anode bar 
Comment: 	 
Serial Number:	 
Data Collected:	1/20/2022 10:20:28 AM 
Sample Weight:	58.300 mg 
Display Weight:	58.300 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\Indium 28Apr2017.dcc 
Date/Time:	 
Initial Conditions 
Temperature:	 40.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	C:\Program Files\Pyris\Data\Mingear\backgroundmizuki_2.dcd 
End Condition:	Go To:	40.00°C 
Total Points in Run:	5400 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Hold for 1.0 min at 40.00°C 
 
2)	Heat from 40.00°C to 150.00°C at 10.00°C/min 
 
3)	Hold for 2.0 min at 150.00°C 
 
4)	Cool from 150.00°C to -20.00°C at 10.00°C/min 
 
5)	Hold for 2.0 min at -20.00°C 
 
6)	Heat from -20.00°C to 150.00°C at 10.00°C/min 
 
7)	Hold for 2.0 min at 150.00°C 
 
8)	Cool from 150.00°C to -20.00°C at 10.00°C/min 
 
9)	Hold for 2.0 min at -20.00°C 
 
10)	Heat from -20.00°C to 150.00°C at 10.00°C/min 
 
11)	Hold for 2.0 min at 150.00°C 
 
1) DSC Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.      
	1.500000	24.930880	-1.741754	45.004000	44.048000	0.000000 
	1.516667	24.946926	-1.770190	45.170000	44.210000	0.000000 
	1.533333	24.962147	-1.799333	45.337000	44.373000	0.000000 
	1.550000	24.979255	-1.825408	45.504000	44.537000	0.000000 
	1.566667	24.994948	-1.851012	45.670000	44.701000	0.000000 
	1.583333	25.012410	-1.876498	45.837000	44.865000	0.000000 
	1.600000	25.031289	-1.902101	46.004000	45.028000	0.000000 
	1.616667	25.047925	-1.926761	46.170000	45.192000	0.000000 
	1.633333	25.062910	-1.953780	46.337000	45.355000	0.000000 
	1.650000	25.075298	-1.981036	46.504000	45.519000	0.000000 
	1.666667	25.089339	-2.006050	46.670000	45.682000	0.000000 
	1.683333	25.103734	-2.033069	46.837000	45.845000	0.000000 
	1.700000	25.118128	-2.060443	47.004000	46.009000	0.000000 
	1.716667	25.133113	-2.085456	47.170000	46.173000	0.000000 
	1.733333	25.139720	-2.113302	47.337000	46.337000	0.000000 
	1.750000	25.158835	-2.143389	47.504000	46.500000	0.000000 
	1.766667	25.167330	-2.168639	47.670000	46.664000	0.000000 
	1.783333	25.182197	-2.193298	47.837000	46.827000	0.000000 
	1.800000	25.209570	-2.218194	48.004000	46.992000	0.000000 
	1.816667	25.224319	-2.243916	48.170000	47.156000	0.000000 
	1.833333	25.237061	-2.269283	48.337000	47.319000	0.000000 
	1.850000	25.241899	-2.297954	48.504000	47.483000	0.000000 
	1.866667	25.248624	-2.321434	48.670000	47.646000	0.000000 
	1.883333	25.261603	-2.348808	48.837000	47.810000	0.000000 
	1.900000	25.272576	-2.372996	49.004000	47.973000	0.000000 
	1.916667	25.282251	-2.398127	49.170000	48.137000	0.000000 
	1.933333	25.290864	-2.425383	49.337000	48.302000	0.000000 
	1.950000	25.301129	-2.452874	49.504000	48.466000	0.000000 
	1.966667	25.314462	-2.478950	49.670000	48.630000	0.000000 
	1.983333	25.325671	-2.503609	49.837000	48.793000	0.000000 
	2.000000	25.339476	-2.530983	50.004000	48.956000	0.000000 
	2.016667	25.354932	-2.556232	50.170000	49.120000	0.000000 
	2.033333	25.366141	-2.581364	50.337000	49.284000	0.000000 
	2.050000	25.377350	-2.607204	50.504000	49.448000	0.000000 
