Filename:	C:\Program Files\Pyris\Data\Mingear\2019 SLMs\SandiaSLM50_3_asprinted_120419.dcd 
Operator ID:	Mingear 
Sample ID:	SLM 50.3 as printed 12.4.19 
Comment: 	Al with lid 
Serial Number:	 
Data Collected:	12/6/2019 12:14:10 PM 
Sample Weight:	124.300 mg 
Display Weight:	124.300 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\Indium 28Apr2017.dcc 
Date/Time:	 
Initial Conditions 
Temperature:	 110.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	C:\Program Files\Pyris\Data\Mingear\2019 SLMs\SandiaSLM50_3_BL.dcd 
End Condition:	Go To Load 
Total Points in Run:	5280 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Hold for 2.0 min at 110.00°C 
 
2)	Cool from 110.00°C to -10.00°C at 10.00°C/min 
 
3)	Hold for 2.0 min at -10.00°C 
 
4)	Heat from -10.00°C to 110.00°C at 10.00°C/min 
 
5)	Hold for 2.0 min at 110.00°C 
 
6)	Cool from 110.00°C to -10.00°C at 5.00°C/min 
 
7)	Hold for 2.0 min at -10.00°C 
 
8)	Heat from -10.00°C to 150.00°C at 5.00°C/min 
 
1) DSC Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.      
	          	Heat Flow     	Heat Flow     	Temperature	Temperature	Gas Flow      
	2.100000	-137.910982	0.102179	108.995000	107.423000	0.000000 
	2.116667	-138.147079	0.426058	108.829000	107.289000	0.000000 
	2.133333	-138.571957	0.694247	108.662000	107.145000	0.000000 
	2.150000	-139.115769	0.886098	108.495000	106.993000	0.000000 
	2.166667	-139.711141	1.025561	108.329000	106.837000	0.000000 
	2.183333	-140.319021	1.124672	108.162000	106.677000	0.000000 
	2.200000	-140.920411	1.190037	107.995000	106.515000	0.000000 
	2.216667	-141.494899	1.240419	107.829000	106.351000	0.000000 
	2.233333	-142.029036	1.285491	107.662000	106.187000	0.000000 
	2.250000	-142.519752	1.322185	107.495000	106.022000	0.000000 
	2.266667	-142.970942	1.356166	107.329000	105.856000	0.000000 
	2.283333	-143.388860	1.386961	107.162000	105.690000	0.000000 
	2.300000	-143.770436	1.417166	106.995000	105.523000	0.000000 
	2.316667	-144.112722	1.447372	106.829000	105.356000	0.000000 
	2.333333	-144.421500	1.482178	106.662000	105.189000	0.000000 
	2.350000	-144.700662	1.510496	106.495000	105.022000	0.000000 
	2.366667	-144.952332	1.534683	106.329000	104.855000	0.000000 
	2.383333	-145.189018	1.564889	106.162000	104.687000	0.000000 
	2.400000	-145.399511	1.591672	105.995000	104.520000	0.000000 
	2.416667	-145.578972	1.619046	105.829000	104.351000	0.000000 
	2.433333	-145.744983	1.649369	105.662000	104.185000	0.000000 
	2.450000	-145.899902	1.679574	105.495000	104.017000	0.000000 
	2.466667	-146.032050	1.706357	105.329000	103.849000	0.000000 
	2.483333	-146.148269	1.733495	105.162000	103.680000	0.000000 
	2.500000	-146.254223	1.763582	104.995000	103.513000	0.000000 
	2.516667	-146.348615	1.788950	104.829000	103.346000	0.000000 
	2.533333	-146.434393	1.817149	104.662000	103.176000	0.000000 
	2.550000	-146.507074	1.843815	104.495000	103.009000	0.000000 
	2.566667	-146.570434	1.871778	104.329000	102.842000	0.000000 
	2.583333	-146.627187	1.902455	104.162000	102.673000	0.000000 
	2.600000	-146.676270	1.936200	103.995000	102.505000	0.000000 
	2.616667	-146.721696	1.963220	103.829000	102.337000	0.000000 
	2.633333	-146.755559	1.984812	103.662000	102.169000	0.000000 
	2.650000	-146.783876	2.013247	103.495000	102.000000	0.000000 
	2.666667	-146.811839	2.041918	103.329000	101.832000	0.000000 
	2.683333	-146.832960	2.075427	103.162000	101.664000	0.000000 
	2.700000	-146.852546	2.102683	102.995000	101.496000	0.000000 
	2.716667	-146.866940	2.130646	102.829000	101.328000	0.000000 
	2.733333	-146.878739	2.156014	102.662000	101.159000	0.000000 
	2.750000	-146.880509	2.184921	102.495000	100.991000	0.000000 
	2.766667	-146.887824	2.217250	102.329000	100.823000	0.000000 
	2.783333	-146.885465	2.241556	102.162000	100.656000	0.000000 
	2.800000	-146.888060	2.269991	101.995000	100.487000	0.000000 
	2.816667	-146.890302	2.298544	101.829000	100.319000	0.000000 
	2.833333	-146.882161	2.325210	101.662000	100.151000	0.000000 
	2.850000	-146.876497	2.355297	101.495000	99.982000	0.000000 
	2.866667	-146.868002	2.383851	101.329000	99.813000	0.000000 
	2.883333	-146.857737	2.412994	101.162000	99.644000	0.000000 
	2.900000	-146.846174	2.440603	100.995000	99.477000	0.000000 
	2.916667	-146.839685	2.469747	100.829000	99.308000	0.000000 
	2.933333	-146.825172	2.500070	100.662000	99.140000	0.000000 
	2.950000	-146.806294	2.526853	100.495000	98.972000	0.000000 
	2.966667	-146.787416	2.555525	100.329000	98.803000	0.000000 
	2.983333	-146.781162	2.583016	100.162000	98.636000	0.000000 
	3.000000	-146.764998	2.609328	99.995000	98.467000	0.000000 
	3.016667	-146.747771	2.637881	99.829000	98.298000	0.000000 
	3.033333	-146.725118	2.667850	99.662000	98.130000	0.000000 
	3.050000	-146.709897	2.694752	99.495000	97.963000	0.000000 
	3.066667	-146.691963	2.716934	99.329000	97.793000	0.000000 
