FLUKE 287,  V1.16,  38020004

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
1/23/2019 9:27:54 AM,1/23/2019 1:54:32 PM,4:26:38,5:00:00,499,1,499,
Max Time,Max,,Average,,Min,,Min Time,Scaling,
1/23/2019 9:28:19 AM,99.4,°C,35.6243777909505,°C,-23.2,°C,1/23/2019 11:40:58 AM,(none)

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
175,Min,61.8,1/23/2019 11:10:30.9
176,Sample,61.7,1/23/2019 11:10:36.1,60.575799086758
176,Max,61.7,1/23/2019 11:10:36.1
176,Min,59.3,1/23/2019 11:11:03.1
177,Sample,59.2,1/23/2019 11:11:03.7,58.3686021505376
177,Max,59.6,1/23/2019 11:11:07.7
177,Min,56.9,1/23/2019 11:11:57.3
178,Sample,56.7,1/23/2019 11:12:02.6,55.5516339869281
178,Max,56.7,1/23/2019 11:12:02.6
178,Min,54.5,1/23/2019 11:12:21.7
179,Sample,54.4,1/23/2019 11:12:22.0,53.5450839328537
179,Max,55.2,1/23/2019 11:12:27.5
179,Min,52.4,1/23/2019 11:13:14.0
180,Sample,52.2,1/23/2019 11:13:14.5,51.0398190045249
180,Max,52.2,1/23/2019 11:13:14.5
180,Min,50.2,1/23/2019 11:13:41.8
181,Sample,50.1,1/23/2019 11:13:42.5,49.1913888888889
181,Max,50.7,1/23/2019 11:13:46.9
181,Min,48.1,1/23/2019 11:14:27.8
182,Sample,48,1/23/2019 11:14:28.0,47.1811475409836
182,Max,48,1/23/2019 11:14:28.0
182,Min,46.1,1/23/2019 11:14:43.1
183,Sample,46,1/23/2019 11:14:43.5,45.0666666666666
183,Max,46.4,1/23/2019 11:14:48.8
183,Min,44.2,1/23/2019 11:15:17.2
184,Sample,44,1/23/2019 11:15:40.0,42.9753768844221
184,Max,44,1/23/2019 11:15:40.0
184,Min,42.4,1/23/2019 11:15:59.0
185,Sample,42.2,1/23/2019 11:16:05.1,41.5176056338028
185,Max,42.3,1/23/2019 11:16:11.3
185,Min,40.6,1/23/2019 11:16:22.5
186,Sample,40.5,1/23/2019 11:16:23.0,39.9712264150944
186,Max,40.8,1/23/2019 11:16:26.4
186,Min,38.9,1/23/2019 11:16:49.1
187,Sample,38.8,1/23/2019 11:16:49.9,38.6437984496124
187,Max,39.5,1/23/2019 11:16:54.7
187,Min,37.4,1/23/2019 11:17:22.0
188,Sample,37.1,1/23/2019 11:17:22.4,37.0868421052631
188,Max,37.8,1/23/2019 11:17:28.1
188,Min,35.7,1/23/2019 11:17:50.8
189,Sample,35.5,1/23/2019 11:17:51.2,35.3596153846154
189,Max,36.2,1/23/2019 11:17:56.9
189,Min,34.1,1/23/2019 11:18:16.6
190,Sample,34,1/23/2019 11:18:17.5,33.6231884057971
190,Max,34.9,1/23/2019 11:18:21.9
190,Min,32.8,1/23/2019 11:18:52.3
191,Sample,32.6,1/23/2019 11:18:52.5,32.1059405940594
191,Max,32.9,1/23/2019 11:18:59.0
191,Min,31.4,1/23/2019 11:19:17.5
192,Sample,31.2,1/23/2019 11:19:18.0,30.9753623188406
192,Max,31.7,1/23/2019 11:19:23.6
192,Min,30,1/23/2019 11:19:35.2
193,Sample,29.9,1/23/2019 11:19:35.5,29.7432692307693
193,Max,30.6,1/23/2019 11:19:40.1
193,Min,28.9,1/23/2019 11:20:01.3
194,Sample,28.7,1/23/2019 11:20:01.8,27.9435483870968
194,Max,28.7,1/23/2019 11:20:01.8
194,Min,27.7,1/23/2019 11:20:04.0
195,Sample,27.5,1/23/2019 11:20:09.7,26.8507042253521
195,Max,27.5,1/23/2019 11:20:09.7
195,Min,26.5,1/23/2019 11:20:18.1
196,Sample,26.3,1/23/2019 11:20:18.6,26.3495098039216
196,Max,27,1/23/2019 11:20:24.3
196,Min,25.3,1/23/2019 11:20:43.9
197,Sample,25.2,1/23/2019 11:20:44.5,24.75
197,Max,25.6,1/23/2019 11:20:48.9
197,Min,24.2,1/23/2019 11:21:01.3
198,Sample,24,1/23/2019 11:21:08.7,23.5679389312977
198,Max,24.1,1/23/2019 11:21:15.1
198,Min,23.1,1/23/2019 11:21:18.9
199,Sample,23,1/23/2019 11:21:25.2,22.571875
199,Max,23,1/23/2019 11:21:25.2
199,Min,22.1,1/23/2019 11:21:33.1
200,Sample,21.9,1/23/2019 11:21:33.4,21.7198630136987
200,Max,22.6,1/23/2019 11:21:39.5
200,Min,21,1/23/2019 11:21:51.0
201,Sample,20.9,1/23/2019 11:21:51.9,21.0517241379311
201,Max,21.7,1/23/2019 11:21:55.6
201,Min,20.1,1/23/2019 11:22:17.2
202,Sample,19.9,1/23/2019 11:22:17.7,19.4923076923077
202,Max,19.9,1/23/2019 11:22:17.7
202,Min,19,1/23/2019 11:22:25.5
203,Sample,18.8,1/23/2019 11:22:25.9,18.7906976744186
203,Max,19.7,1/23/2019 11:22:31.1
203,Min,17.9,1/23/2019 11:22:50.9
204,Sample,17.8,1/23/2019 11:22:58.5,17.7117346938776
204,Max,18.5,1/23/2019 11:23:03.7
204,Min,16.9,1/23/2019 11:23:22.8
205,Sample,16.8,1/23/2019 11:23:23.1,16.5173913043478
205,Min,16.1,1/23/2019 11:23:25.4
205,Max,16.9,1/23/2019 11:23:28.8
206,Sample,15.7,1/23/2019 11:23:31.8,15.5103448275862
206,Max,15.8,1/23/2019 11:23:36.2
206,Min,14.9,1/23/2019 11:23:38.9
207,Sample,14.7,1/23/2019 11:23:39.2,14.5603053435115
207,Max,15.4,1/23/2019 11:23:44.5
207,Min,13.8,1/23/2019 11:23:55.4
208,Sample,13.7,1/23/2019 11:23:55.8,13.952380952381
208,Min,13.6,1/23/2019 11:23:56.0
208,Max,14.6,1/23/2019 11:24:00.5
209,Sample,14.7,1/23/2019 11:24:01.0,14.37
209,Max,14.7,1/23/2019 11:24:01.0
209,Min,13.8,1/23/2019 11:24:03.2
210,Sample,13.6,1/23/2019 11:24:03.5,13.3929824561403
210,Max,14.3,1/23/2019 11:24:09.1
210,Min,12.7,1/23/2019 11:24:24.6
211,Sample,12.6,1/23/2019 11:24:25.2,12.4849056603774
211,Max,12.8,1/23/2019 11:24:27.9
211,Min,11.7,1/23/2019 11:24:31.6
212,Sample,11.6,1/23/2019 11:24:32.0,11.5367647058824
212,Max,12,1/23/2019 11:24:36.1
212,Min,10.7,1/23/2019 11:24:40.3
213,Sample,10.6,1/23/2019 11:24:40.5,10.5289617486339
213,Max,11.4,1/23/2019 11:24:44.7
213,Min,9.7,1/23/2019 11:25:03.3
214,Sample,9.4,1/23/2019 11:25:03.7,9.36666666666666
214,Max,10,1/23/2019 11:25:09.7
214,Min,8.5,1/23/2019 11:25:25.8
215,Sample,8.4,1/23/2019 11:25:26.2,8.21607142857143
215,Max,8.5,1/23/2019 11:25:30.2
215,Min,7.6,1/23/2019 11:25:32.9
216,Sample,7.4,1/23/2019 11:25:33.3,7.56829268292683
216,Min,7.2,1/23/2019 11:25:34.1
216,Max,8.2,1/23/2019 11:25:38.1
217,Sample,8.4,1/23/2019 11:25:38.5,7.92962962962963
217,Max,8.4,1/23/2019 11:25:38.5
217,Min,7.5,1/23/2019 11:25:41.5
218,Sample,7.4,1/23/2019 11:25:42.0,7.75428571428571
218,Min,7.3,1/23/2019 11:25:42.2
218,Max,8.3,1/23/2019 11:25:45.9
219,Sample,8.4,1/23/2019 11:25:46.4,8.12
219,Max,8.4,1/23/2019 11:25:46.4
219,Min,7.6,1/23/2019 11:25:48.7
220,Sample,7.4,1/23/2019 11:25:49.0,7.20887096774193
220,Max,7.9,1/23/2019 11:25:54.6
220,Min,6.6,1/23/2019 11:26:04.3
221,Sample,6.3,1/23/2019 11:26:04.7,5.75986394557823
221,Max,6.3,1/23/2019 11:26:04.7
221,Min,5.4,1/23/2019 11:26:14.4
222,Sample,5.3,1/23/2019 11:26:23.4,4.97037037037037
222,Max,5.3,1/23/2019 11:26:23.4
222,Min,4.5,1/23/2019 11:26:26.3
223,Sample,4.3,1/23/2019 11:26:26.8,4.26782608695652
223,Max,5.2,1/23/2019 11:26:31.3
223,Min,3.3,1/23/2019 11:26:40.9
224,Sample,3,1/23/2019 11:26:41.4,2.82692307692308
224,Max,3.7,1/23/2019 11:26:47.0
224,Min,2.1,1/23/2019 11:26:57.5
225,Sample,1.9,1/23/2019 11:26:57.8,1.82863436123348
225,Max,2.6,1/23/2019 11:27:03.4
225,Min,1.1,1/23/2019 11:27:07.2
226,Sample,0.9,1/23/2019 11:27:26.6,0.621621621621622
226,Max,1.1,1/23/2019 11:27:32.5
226,Min,0.1,1/23/2019 11:27:35.6
227,Sample,-0.1,1/23/2019 11:27:35.9,-0.305263157894737
227,Max,-0.1,1/23/2019 11:27:35.9
227,Min,-0.9,1/23/2019 11:27:42.7
228,Sample,-1.1,1/23/2019 11:27:43.1,-1.16413793103448
228,Max,-0.2,1/23/2019 11:27:49.1
228,Min,-2,1/23/2019 11:28:01.1
229,Sample,-2.1,1/23/2019 11:28:01.5,-2.12128712871287
229,Max,-1.3,1/23/2019 11:28:05.6
229,Min,-2.8,1/23/2019 11:28:26.4
230,Sample,-3.1,1/23/2019 11:28:26.9,-3.55
230,Max,-3.1,1/23/2019 11:28:26.9
230,Min,-4,1/23/2019 11:28:28.3
231,Sample,-4.2,1/23/2019 11:28:28.7,-4.07244094488189
231,Max,-3.3,1/23/2019 11:28:33.7
231,Min,-4.9,1/23/2019 11:28:44.4
232,Sample,-5.2,1/23/2019 11:28:44.9,-5.41583333333333
232,Max,-4.8,1/23/2019 11:28:49.3
232,Min,-6.1,1/23/2019 11:28:59.8
233,Sample,-6.2,1/23/2019 11:29:00.1,-6.50454545454545
233,Max,-6.2,1/23/2019 11:29:00.1
233,Min,-7.1,1/23/2019 11:29:08.0
234,Sample,-7.4,1/23/2019 11:29:08.5,-7.18333333333333
234,Max,-6.7,1/23/2019 11:29:22.2
234,Min,-8.2,1/23/2019 11:29:29.3
235,Sample,-8.6,1/23/2019 11:29:29.7,-8.51119402985075
235,Max,-7.7,1/23/2019 11:29:35.4
235,Min,-9.4,1/23/2019 11:29:46.1
236,Sample,-9.7,1/23/2019 11:29:46.6,-9.87777777777778
236,Max,-9.5,1/23/2019 11:29:51.0
236,Min,-10.6,1/23/2019 11:29:54.4
237,Sample,-10.7,1/23/2019 11:29:54.7,-10.9807511737089
237,Max,-10.1,1/23/2019 11:29:59.6
237,Min,-11.6,1/23/2019 11:30:03.4
238,Sample,-11.7,1/23/2019 11:30:21.6,-12.053488372093
238,Max,-11.7,1/23/2019 11:30:21.6
238,Min,-12.5,1/23/2019 11:30:25.8
239,Sample,-12.7,1/23/2019 11:30:32.5,-12.8730769230769
239,Max,-12.1,1/23/2019 11:30:37.7
239,Min,-13.6,1/23/2019 11:30:48.7
240,Sample,-13.8,1/23/2019 11:30:48.9,-14.1171875
240,Max,-13.4,1/23/2019 11:30:54.2
240,Min,-14.7,1/23/2019 11:30:57.9
241,Sample,-14.9,1/23/2019 11:31:05.1,-14.9330508474576
241,Max,-14.2,1/23/2019 11:31:09.6
241,Min,-15.7,1/23/2019 11:31:19.7
242,Sample,-15.9,1/23/2019 11:31:20.0,-16.0900763358779
242,Max,-15.4,1/23/2019 11:31:25.3
242,Min,-16.8,1/23/2019 11:31:36.1
243,Sample,-16.9,1/23/2019 11:31:36.6,-16.8429508196721
243,Max,-16,1/23/2019 11:31:49.6
243,Min,-17.8,1/23/2019 11:32:23.2
244,Sample,-17.9,1/23/2019 11:33:32.1,-18.0055718475073
244,Max,-17.1,1/23/2019 11:33:37.8
244,Min,-18.8,1/23/2019 11:34:14.9
245,Sample,-18.9,1/23/2019 11:34:15.2,-18.6
245,Min,-18.9,1/23/2019 11:34:15.2
245,Max,-18.1,1/23/2019 11:34:19.4
246,Sample,-17.9,1/23/2019 11:34:19.7,-18.1375
246,Max,-17.9,1/23/2019 11:34:19.7
246,Min,-18.6,1/23/2019 11:34:22.3
247,Sample,-18.9,1/23/2019 11:34:22.7,-18.8459239130435
247,Max,-18.1,1/23/2019 11:34:28.3
247,Min,-19.8,1/23/2019 11:35:09.1
248,Sample,-19.9,1/23/2019 11:35:09.3,-19.9884
248,Max,-19.2,1/23/2019 11:35:13.9
248,Min,-20.8,1/23/2019 11:35:33.8
249,Sample,-20.9,1/23/2019 11:36:44.1,-20.8473639455783
249,Max,-20,1/23/2019 11:36:49.3
249,Min,-21.8,1/23/2019 11:39:04.0
250,Sample,-21.9,1/23/2019 11:39:12.6,-21.5788888888889
250,Min,-22.1,1/23/2019 11:39:22.0
250,Max,-21,1/23/2019 11:39:34.7
251,Sample,-20.9,1/23/2019 11:39:35.4,-21.2259259259259
251,Max,-20.9,1/23/2019 11:39:35.4
251,Min,-21.8,1/23/2019 11:39:38.4
252,Sample,-22,1/23/2019 11:39:38.8,-21.8705154639175
252,Max,-21.2,1/23/2019 11:39:52.7
252,Min,-22.9,1/23/2019 11:40:31.9
253,Sample,-23,1/23/2019 11:40:40.1,-22.5481239804241
253,Max,-22.1,1/23/2019 11:40:45.8
253,Min,-23.2,1/23/2019 11:40:58.1
254,Sample,-22,1/23/2019 11:41:57.6,-21.948401826484
254,Min,-22.8,1/23/2019 11:42:00.9
254,Max,-21.1,1/23/2019 11:42:24.5
255,Sample,-21,1/23/2019 11:42:25.3,-20.7151515151515
255,Min,-21.5,1/23/2019 11:42:31.2
255,Max,-20.1,1/23/2019 11:42:46.7
256,Sample,-20,1/23/2019 11:42:54.5,-19.6463235294118
256,Min,-20.1,1/23/2019 11:42:58.2
256,Max,-19.1,1/23/2019 11:43:10.1
257,Sample,-19,1/23/2019 11:43:11.7,-18.6896414342629
257,Min,-19.2,1/23/2019 11:43:20.6
257,Max,-18.1,1/23/2019 11:43:42.7
258,Sample,-18,1/23/2019 11:43:43.4,-17.5524590163934
258,Min,-18,1/23/2019 11:43:43.4
258,Max,-17.1,1/23/2019 11:43:58.0
259,Sample,-17,1/23/2019 11:43:58.8,-16.8011764705883
259,Min,-17.5,1/23/2019 11:44:02.1
259,Max,-16.1,1/23/2019 11:44:29.8
260,Sample,-16,1/23/2019 11:44:30.9,-15.7086092715232
260,Min,-16.2,1/23/2019 11:44:35.0
260,Max,-15.1,1/23/2019 11:44:49.6
261,Sample,-15,1/23/2019 11:44:50.1,-14.6031914893617
261,Min,-15.1,1/23/2019 11:44:50.3
261,Max,-14.1,1/23/2019 11:45:12.8
262,Sample,-14,1/23/2019 11:45:14.0,-13.608152173913
262,Min,-14.1,1/23/2019 11:45:17.3
262,Max,-13.1,1/23/2019 11:45:36.4
263,Sample,-13,1/23/2019 11:45:37.2,-12.5595238095238
263,Min,-13,1/23/2019 11:45:37.2
263,Max,-12.1,1/23/2019 11:45:57.4
264,Sample,-12,1/23/2019 11:45:58.5,-11.565625
264,Min,-12,1/23/2019 11:45:58.5
264,Max,-11.1,1/23/2019 11:46:18.7
265,Sample,-11,1/23/2019 11:46:22.7,-10.5463917525773
265,Min,-11,1/23/2019 11:46:22.7
265,Max,-10.1,1/23/2019 11:46:45.1
266,Sample,-10,1/23/2019 11:46:47.4,-9.51520737327188
266,Min,-10,1/23/2019 11:46:47.4
266,Max,-9.1,1/23/2019 11:47:11.4
267,Sample,-9,1/23/2019 11:47:14.9,-8.54929577464789
267,Min,-9,1/23/2019 11:47:14.9
267,Max,-8.1,1/23/2019 11:47:38.8
268,Sample,-8,1/23/2019 11:47:41.8,-7.54794520547945
268,Min,-8,1/23/2019 11:47:41.8
268,Max,-7.1,1/23/2019 11:48:06.7
269,Sample,-7,1/23/2019 11:48:09.4,-6.5737089201878
269,Min,-7.1,1/23/2019 11:48:10.1
269,Max,-6.1,1/23/2019 11:48:33.3
270,Sample,-6,1/23/2019 11:48:36.3,-5.56428571428571
270,Min,-6,1/23/2019 11:48:36.3
270,Max,-5.1,1/23/2019 11:49:01.0
271,Sample,-5,1/23/2019 11:49:02.9,-4.55990099009901
271,Min,-5,1/23/2019 11:49:02.9
271,Max,-4.1,1/23/2019 11:49:26.2
272,Sample,-4,1/23/2019 11:49:28.4,-3.55268817204301
272,Min,-4,1/23/2019 11:49:28.4
272,Max,-3.1,1/23/2019 11:49:49.3
273,Sample,-3,1/23/2019 11:49:51.9,-2.57849462365591
273,Min,-3,1/23/2019 11:49:51.9
273,Max,-2.1,1/23/2019 11:50:13.6
274,Sample,-2,1/23/2019 11:50:15.5,-1.56
274,Min,-2.1,1/23/2019 11:50:16.7
274,Max,-1.1,1/23/2019 11:50:37.5
275,Sample,-1,1/23/2019 11:50:40.8,-0.565384615384615
275,Min,-1,1/23/2019 11:50:40.8
275,Max,-0.1,1/23/2019 11:51:00.5
276,Sample,0,1/23/2019 11:51:03.8,0.429139072847682
276,Min,0,1/23/2019 11:51:03.8
276,Max,0.9,1/23/2019 11:51:21.3
277,Sample,1,1/23/2019 11:51:22.9,1.42748538011696
277,Min,0.9,1/23/2019 11:51:23.2
277,Max,1.9,1/23/2019 11:51:42.6
278,Sample,2,1/23/2019 11:51:44.6,2.43548387096774
278,Min,2,1/23/2019 11:51:44.6
278,Max,2.9,1/23/2019 11:52:05.8
279,Sample,3,1/23/2019 11:52:08.1,3.45542168674699
279,Min,3,1/23/2019 11:52:08.1
279,Max,3.9,1/23/2019 11:52:28.3
280,Sample,4,1/23/2019 11:52:29.1,4.41764705882353
280,Min,3.9,1/23/2019 11:52:29.4
280,Max,4.9,1/23/2019 11:52:47.1
281,Sample,5,1/23/2019 11:52:48.5,5.45944444444444
281,Min,4.9,1/23/2019 11:52:48.9
281,Max,5.9,1/23/2019 11:53:08.3
282,Sample,6,1/23/2019 11:53:11.3,6.42781065088757
282,Min,6,1/23/2019 11:53:11.3
282,Max,6.9,1/23/2019 11:53:31.5
283,Sample,7,1/23/2019 11:53:32.6,7.41130952380952
283,Min,7,1/23/2019 11:53:32.6
283,Max,7.9,1/23/2019 11:53:52.9
284,Sample,8,1/23/2019 11:53:53.9,8.43207547169812
284,Min,8,1/23/2019 11:53:53.9
284,Max,8.9,1/23/2019 11:54:12.7
285,Sample,9,1/23/2019 11:54:14.1,9.47106918238993
285,Min,9,1/23/2019 11:54:14.1
285,Max,9.9,1/23/2019 11:54:31.8
286,Sample,10,1/23/2019 11:54:34.3,10.4459302325581
286,Min,10,1/23/2019 11:54:34.3
286,Max,10.9,1/23/2019 11:54:54.2
287,Sample,11,1/23/2019 11:54:56.1,11.4398648648649
287,Min,11,1/23/2019 11:54:56.1
287,Max,11.9,1/23/2019 11:55:13.6
288,Sample,12,1/23/2019 11:55:14.8,12.4372448979592
288,Min,12,1/23/2019 11:55:14.8
288,Max,12.9,1/23/2019 11:55:36.1
289,Sample,13,1/23/2019 11:55:39.5,13.4085106382979
289,Min,13,1/23/2019 11:55:39.5
289,Max,13.9,1/23/2019 11:55:56.3
290,Sample,14,1/23/2019 11:55:57.3,14.404
290,Min,14,1/23/2019 11:55:57.3
290,Max,14.9,1/23/2019 11:56:18.0
291,Sample,15,1/23/2019 11:56:19.5,15.4070512820513
291,Min,15,1/23/2019 11:56:19.5
291,Max,15.9,1/23/2019 11:56:37.8
292,Sample,16,1/23/2019 11:56:39.3,16.4094972067039
292,Min,16,1/23/2019 11:56:39.3
292,Max,16.9,1/23/2019 11:56:59.8
293,Sample,17,1/23/2019 11:57:01.8,17.4077464788732
293,Min,17,1/23/2019 11:57:01.8
293,Max,17.9,1/23/2019 11:57:18.5
294,Sample,18,1/23/2019 11:57:19.7,18.4154929577465
294,Min,18,1/23/2019 11:57:19.7
294,Max,18.9,1/23/2019 11:57:37.2
295,Sample,19,1/23/2019 11:57:37.7,19.4516556291391
295,Min,19,1/23/2019 11:57:37.7
295,Max,19.9,1/23/2019 11:57:54.9
296,Sample,20,1/23/2019 11:57:56.8,20.4421768707483
296,Min,20,1/23/2019 11:57:56.8
296,Max,20.9,1/23/2019 11:58:12.4
297,Sample,21,1/23/2019 11:58:15.4,21.4236686390533
297,Min,21,1/23/2019 11:58:15.4
297,Max,21.9,1/23/2019 11:58:35.0
298,Sample,22,1/23/2019 11:58:36.7,22.4338461538462
298,Min,22,1/23/2019 11:58:36.7
298,Max,22.9,1/23/2019 11:58:50.6
299,Sample,23,1/23/2019 11:58:53.2,23.405
299,Min,23,1/23/2019 11:58:53.2
299,Max,23.9,1/23/2019 11:59:12.0
300,Sample,24,1/23/2019 11:59:13.5,24.45
300,Min,24,1/23/2019 11:59:13.5
300,Max,24.9,1/23/2019 11:59:31.8
301,Sample,25,1/23/2019 11:59:33.7,25.477027027027
301,Min,25,1/23/2019 11:59:33.7
301,Max,25.9,1/23/2019 11:59:50.2
302,Sample,26,1/23/2019 11:59:52.3,26.4617486338798
302,Min,26,1/23/2019 11:59:52.3
302,Max,27,1/23/2019 12:00:14.4
303,Sample,27.1,1/23/2019 12:00:15.5,27.5602649006623
303,Min,27.1,1/23/2019 12:00:15.5
303,Max,28.1,1/23/2019 12:00:33.1
304,Sample,28.2,1/23/2019 12:00:34.6,28.7087209302326
304,Min,28.2,1/23/2019 12:00:34.6
304,Max,29.3,1/23/2019 12:00:54.5
305,Sample,29.4,1/23/2019 12:00:56.4,29.969375
305,Min,29.3,1/23/2019 12:00:56.6
305,Max,30.5,1/23/2019 12:01:13.8
306,Sample,30.6,1/23/2019 12:01:16.6,31.2086124401914
306,Min,30.6,1/23/2019 12:01:16.6
306,Max,31.8,1/23/2019 12:01:38.5
307,Sample,31.9,1/23/2019 12:01:43.0,32.532
307,Min,31.9,1/23/2019 12:01:43.0
307,Max,33.1,1/23/2019 12:02:01.8
308,Sample,33.2,1/23/2019 12:02:05.1,33.8128571428572
308,Min,33.2,1/23/2019 12:02:05.1
308,Max,34.5,1/23/2019 12:02:29.8
309,Sample,34.6,1/23/2019 12:02:31.7,35.3638497652583
309,Min,34.6,1/23/2019 12:02:31.7
309,Max,35.9,1/23/2019 12:02:53.4
310,Sample,36,1/23/2019 12:02:58.7,36.5577114427861
310,Min,35.9,1/23/2019 12:02:59.0
310,Max,37.4,1/23/2019 12:03:22.5
311,Sample,37.5,1/23/2019 12:03:24.1,38.2120481927711
311,Min,37.5,1/23/2019 12:03:24.1
311,Max,38.9,1/23/2019 12:03:54.8
312,Sample,39,1/23/2019 12:03:55.5,39.8417355371901
312,Min,39,1/23/2019 12:03:55.5
312,Max,40.5,1/23/2019 12:04:21.8
313,Sample,40.6,1/23/2019 12:04:26.2,41.3294117647059
313,Min,40.6,1/23/2019 12:04:26.2
313,Max,42.2,1/23/2019 12:05:01.0
314,Sample,42.3,1/23/2019 12:05:02.7,43.0265454545455
314,Min,42.3,1/23/2019 12:05:02.7
314,Max,43.9,1/23/2019 12:05:36.2
315,Sample,44,1/23/2019 12:05:37.6,44.8633561643835
315,Min,44,1/23/2019 12:05:37.6
315,Max,45.7,1/23/2019 12:06:12.8
316,Sample,45.8,1/23/2019 12:06:14.6,46.653642384106
316,Min,45.7,1/23/2019 12:06:15.4
316,Max,47.6,1/23/2019 12:06:49.4
317,Sample,47.7,1/23/2019 12:06:52.8,48.5918831168831
317,Min,47.7,1/23/2019 12:06:52.8
317,Max,49.6,1/23/2019 12:07:30.6
318,Sample,49.7,1/23/2019 12:07:31.7,50.6770114942529
318,Min,49.7,1/23/2019 12:07:31.7
318,Max,51.6,1/23/2019 12:08:03.6
319,Sample,51.7,1/23/2019 12:08:04.6,52.7011235955057
319,Min,51.7,1/23/2019 12:08:04.6
319,Max,53.7,1/23/2019 12:08:36.5
320,Sample,53.8,1/23/2019 12:08:38.3,54.8166666666667
320,Min,53.8,1/23/2019 12:08:38.3
320,Max,55.9,1/23/2019 12:09:09.7
321,Sample,56,1/23/2019 12:09:10.9,57.0984251968504
321,Min,56,1/23/2019 12:09:10.9
321,Max,58.2,1/23/2019 12:09:41.6
322,Sample,58.3,1/23/2019 12:09:43.1,59.491439688716
322,Min,58.3,1/23/2019 12:09:43.1
322,Max,60.6,1/23/2019 12:10:14.2
323,Sample,60.7,1/23/2019 12:10:15.6,61.8763066202091
323,Min,60.7,1/23/2019 12:10:15.6
323,Max,63.1,1/23/2019 12:10:50.4
324,Sample,63.2,1/23/2019 12:10:51.9,64.4516666666666
324,Min,63.2,1/23/2019 12:10:51.9
324,Max,65.7,1/23/2019 12:11:29.7
325,Sample,65.8,1/23/2019 12:11:30.0,67.1703363914372
325,Min,65.8,1/23/2019 12:11:30.0
325,Max,68.4,1/23/2019 12:12:10.9
326,Sample,68.5,1/23/2019 12:12:11.5,69.9062874251497
326,Min,68.5,1/23/2019 12:12:11.5
326,Max,71.2,1/23/2019 12:12:51.3
327,Sample,71.3,1/23/2019 12:12:53.6,72.7484455958547
327,Min,71.3,1/23/2019 12:12:53.6
327,Max,74.1,1/23/2019 12:13:41.8
328,Sample,74.2,1/23/2019 12:13:42.4,75.705633802817
328,Min,74.2,1/23/2019 12:13:42.4
328,Max,77.1,1/23/2019 12:14:25.8
329,Sample,77.2,1/23/2019 12:14:27.3,78.5466019417476
329,Min,77.2,1/23/2019 12:14:27.3
329,Max,80.2,1/23/2019 12:15:18.6
330,Sample,80.3,1/23/2019 12:15:19.6,81.993237704918
330,Min,80.3,1/23/2019 12:15:19.6
330,Max,83.5,1/23/2019 12:16:18.8
331,Sample,83.6,1/23/2019 12:16:21.1,85.5305084745763
331,Min,83.5,1/23/2019 12:16:23.6
331,Max,86.9,1/23/2019 12:18:43.5
332,Sample,87,1/23/2019 12:18:57.7,88.7389943560798
332,Min,87,1/23/2019 12:18:57.7
332,Max,90.4,1/23/2019 12:23:00.6
333,Sample,90.5,1/23/2019 12:23:03.9,90.911624600071
333,Max,93.1,1/23/2019 12:25:56.8
333,Min,86.9,1/23/2019 12:28:57.7
334,Sample,86.8,1/23/2019 12:28:59.7,85.1063091482651
334,Max,86.8,1/23/2019 12:28:59.7
334,Min,83.4,1/23/2019 12:30:18.8
335,Sample,83.3,1/23/2019 12:30:19.7,81.5514503816794
335,Max,83.3,1/23/2019 12:30:19.7
335,Min,80,1/23/2019 12:31:36.0
336,Sample,79.9,1/23/2019 12:31:42.4,78.1317073170731
336,Max,79.9,1/23/2019 12:31:42.4
336,Min,76.8,1/23/2019 12:32:46.7
337,Sample,76.7,1/23/2019 12:32:55.0,75.0701086956522
337,Max,76.8,1/23/2019 12:32:57.6
337,Min,73.7,1/23/2019 12:33:59.7
338,Sample,73.6,1/23/2019 12:34:04.9,72.3548009367681
338,Max,73.6,1/23/2019 12:34:04.9
338,Min,70.7,1/23/2019 12:34:58.3
339,Sample,70.6,1/23/2019 12:34:58.8,69.4889705882353
339,Max,70.6,1/23/2019 12:34:58.8
339,Min,67.9,1/23/2019 12:35:41.5
340,Sample,67.7,1/23/2019 12:35:50.4,66.2163793103449
340,Max,67.9,1/23/2019 12:35:55.2
340,Min,65,1/23/2019 12:36:48.8
341,Sample,64.9,1/23/2019 12:36:49.1,63.6945701357466
341,Max,65.2,1/23/2019 12:36:55.9
341,Min,62.4,1/23/2019 12:37:44.4
342,Sample,62.2,1/23/2019 12:37:44.9,61.3065573770493
342,Max,62.3,1/23/2019 12:37:51.1
342,Min,59.8,1/23/2019 12:38:23.4
343,Sample,59.7,1/23/2019 12:38:23.7,58.7972144846796
343,Max,60.1,1/23/2019 12:38:29.3
343,Min,57.4,1/23/2019 12:39:08.6
344,Sample,57.3,1/23/2019 12:39:09.1,56.675
344,Max,57.7,1/23/2019 12:39:14.7
344,Min,55.1,1/23/2019 12:39:42.8
345,Sample,55,1/23/2019 12:39:43.8,54.255
345,Max,55.8,1/23/2019 12:39:48.7
345,Min,52.9,1/23/2019 12:40:33.9
346,Sample,52.8,1/23/2019 12:40:34.4,52.391452991453
