FLUKE 287,  V1.16,  38020004

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
1/23/2019 2:19:14 PM,1/23/2019 5:36:35 PM,3:17:22,5:00:00,760,1,760,
Max Time,Max,,Average,,Min,,Min Time,Scaling,
1/23/2019 2:22:54 PM,102.1,°C,37.5949766080621,°C,-35.5,°C,1/23/2019 3:52:40 PM,(none)

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
680,-19.9,°C,1/23/2019 16:06:14.2,0:01:00.6,1/23/2019 16:07:08.1,-19,°C,-19.5470833333334,°C,1/23/2019 16:06:14.2,-19.9,°C,Stable,1/23/2019 16:07:14.8
681,-18.9,°C,1/23/2019 16:07:14.8,0:00:42.7,1/23/2019 16:07:55.9,-18,°C,-18.4899109792285,°C,1/23/2019 16:07:15.1,-19,°C,Stable,1/23/2019 16:07:57.5
682,-17.9,°C,1/23/2019 16:07:57.5,0:00:43.7,1/23/2019 16:08:37.0,-17,°C,-17.4702312138728,°C,1/23/2019 16:07:58.1,-18,°C,Stable,1/23/2019 16:08:41.2
683,-16.9,°C,1/23/2019 16:08:41.2,0:00:29.6,1/23/2019 16:09:08.5,-16,°C,-16.557264957265,°C,1/23/2019 16:08:41.2,-16.9,°C,Stable,1/23/2019 16:09:10.8
684,-15.9,°C,1/23/2019 16:09:10.8,0:00:44.6,1/23/2019 16:09:51.9,-15,°C,-15.5301136363637,°C,1/23/2019 16:09:11.1,-16,°C,Stable,1/23/2019 16:09:55.4
685,-14.9,°C,1/23/2019 16:09:55.4,0:00:38.1,1/23/2019 16:10:28.5,-14,°C,-14.4794701986755,°C,1/23/2019 16:09:56.8,-15,°C,Stable,1/23/2019 16:10:33.5
686,-13.9,°C,1/23/2019 16:10:33.5,0:00:32.5,1/23/2019 16:11:03.7,-13,°C,-13.4062256809339,°C,1/23/2019 16:10:33.5,-13.9,°C,Stable,1/23/2019 16:11:06.0
687,-12.9,°C,1/23/2019 16:11:06.0,0:00:35.5,1/23/2019 16:11:36.6,-12,°C,-12.4432142857143,°C,1/23/2019 16:11:07.1,-13,°C,Stable,1/23/2019 16:11:41.5
688,-11.9,°C,1/23/2019 16:11:41.5,0:00:33.0,1/23/2019 16:12:11.4,-11,°C,-11.5249042145594,°C,1/23/2019 16:11:41.5,-11.9,°C,Stable,1/23/2019 16:12:14.5
689,-10.9,°C,1/23/2019 16:12:14.5,0:00:32.5,1/23/2019 16:12:45.5,-10,°C,-10.491015625,°C,1/23/2019 16:12:14.9,-11,°C,Stable,1/23/2019 16:12:47.0
690,-9.9,°C,1/23/2019 16:12:47.0,0:00:35.5,1/23/2019 16:13:22.1,-9,°C,-9.63487544483985,°C,1/23/2019 16:12:48.4,-10.1,°C,Stable,1/23/2019 16:13:22.5
691,-8.9,°C,1/23/2019 16:13:22.5,0:00:38.7,1/23/2019 16:13:56.2,-8,°C,-8.4911475409836,°C,1/23/2019 16:13:30.8,-9,°C,Stable,1/23/2019 16:14:01.1
692,-7.9,°C,1/23/2019 16:14:01.1,0:00:35.1,1/23/2019 16:14:23.1,-7,°C,-7.33659420289855,°C,1/23/2019 16:14:01.1,-7.9,°C,Stable,1/23/2019 16:14:36.2
693,-6.9,°C,1/23/2019 16:14:36.2,0:00:28.4,1/23/2019 16:15:00.9,-6,°C,-6.40803571428571,°C,1/23/2019 16:14:36.2,-6.9,°C,Stable,1/23/2019 16:15:04.6
694,-5.9,°C,1/23/2019 16:15:04.6,0:00:29.2,1/23/2019 16:15:32.0,-5,°C,-5.46839826839827,°C,1/23/2019 16:15:06.5,-6,°C,Stable,1/23/2019 16:15:33.8
695,-4.9,°C,1/23/2019 16:15:33.8,0:00:35.3,1/23/2019 16:16:06.8,-4,°C,-4.49498207885306,°C,1/23/2019 16:15:34.9,-5.1,°C,Stable,1/23/2019 16:16:09.1
696,-3.9,°C,1/23/2019 16:16:09.1,0:00:27.0,1/23/2019 16:16:35.3,-3,°C,-3.40514018691588,°C,1/23/2019 16:16:09.1,-3.9,°C,Stable,1/23/2019 16:16:36.1
697,-2.9,°C,1/23/2019 16:16:36.1,0:00:33.2,1/23/2019 16:17:07.8,-2,°C,-2.46603053435115,°C,1/23/2019 16:16:36.1,-2.9,°C,Stable,1/23/2019 16:17:09.2
698,-1.9,°C,1/23/2019 16:17:09.2,0:00:34.5,1/23/2019 16:17:40.3,-1,°C,-1.48461538461539,°C,1/23/2019 16:17:09.2,-1.9,°C,Stable,1/23/2019 16:17:43.7
699,-0.9,°C,1/23/2019 16:17:43.7,0:00:35.6,1/23/2019 16:18:16.2,0,°C,-0.459219858156028,°C,1/23/2019 16:17:44.8,-1,°C,Stable,1/23/2019 16:18:19.3
700,0.1,°C,1/23/2019 16:18:19.3,0:00:38.3,1/23/2019 16:18:56.4,1,°C,0.478547854785478,°C,1/23/2019 16:18:19.9,0,°C,Stable,1/23/2019 16:18:57.5
701,1.1,°C,1/23/2019 16:18:57.5,0:00:38.7,1/23/2019 16:19:30.6,2,°C,1.45490196078431,°C,1/23/2019 16:18:57.8,1,°C,Stable,1/23/2019 16:19:36.2
702,2.1,°C,1/23/2019 16:19:36.2,0:00:30.0,1/23/2019 16:20:04.8,2.9,°C,2.46176470588236,°C,1/23/2019 16:19:37.0,2,°C,Stable,1/23/2019 16:20:06.2
703,3.1,°C,1/23/2019 16:20:06.2,0:00:33.4,1/23/2019 16:20:36.9,4,°C,3.49545454545455,°C,1/23/2019 16:20:10.7,3,°C,Stable,1/23/2019 16:20:39.6
704,4.1,°C,1/23/2019 16:20:39.6,0:00:37.7,1/23/2019 16:21:09.9,5,°C,4.56060606060606,°C,1/23/2019 16:20:39.9,4,°C,Stable,1/23/2019 16:21:17.3
705,5.1,°C,1/23/2019 16:21:17.3,0:00:25.8,1/23/2019 16:21:40.8,6,°C,5.46127450980392,°C,1/23/2019 16:21:19.9,4.9,°C,Stable,1/23/2019 16:21:43.0
706,6.1,°C,1/23/2019 16:21:43.0,0:00:40.1,1/23/2019 16:22:20.1,7,°C,6.43438485804416,°C,1/23/2019 16:21:43.6,6,°C,Stable,1/23/2019 16:22:23.2
707,7.1,°C,1/23/2019 16:22:23.2,0:03:02.6,1/23/2019 16:25:19.3,8.1,°C,7.24229440221147,°C,1/23/2019 16:24:30.3,6.7,°C,Stable,1/23/2019 16:25:25.7
708,8.2,°C,1/23/2019 16:25:25.7,0:02:17.6,1/23/2019 16:27:33.7,9.1,°C,8.74549632352941,°C,1/23/2019 16:25:26.0,8,°C,Stable,1/23/2019 16:27:43.4
709,9.2,°C,1/23/2019 16:27:43.4,0:00:34.4,1/23/2019 16:28:13.3,10.1,°C,9.68786764705883,°C,1/23/2019 16:27:43.4,9.2,°C,Stable,1/23/2019 16:28:17.7
710,10.2,°C,1/23/2019 16:28:17.7,0:01:02.6,1/23/2019 16:29:13.1,11.1,°C,10.5533333333333,°C,1/23/2019 16:28:18.1,10.1,°C,Stable,1/23/2019 16:29:20.3
711,11.2,°C,1/23/2019 16:29:20.3,0:00:38.5,1/23/2019 16:29:55.1,12.1,°C,11.764802631579,°C,1/23/2019 16:29:20.3,11.2,°C,Stable,1/23/2019 16:29:58.8
712,12.2,°C,1/23/2019 16:29:58.8,0:00:22.1,1/23/2019 16:30:17.9,13,°C,12.5731428571429,°C,1/23/2019 16:29:58.8,12.2,°C,Stable,1/23/2019 16:30:20.9
713,13.2,°C,1/23/2019 16:30:20.9,0:01:07.4,1/23/2019 16:31:26.8,14.1,°C,13.6694756554307,°C,1/23/2019 16:30:20.9,13.2,°C,Stable,1/23/2019 16:31:28.3
714,14.2,°C,1/23/2019 16:31:28.3,0:00:41.5,1/23/2019 16:32:03.7,15.1,°C,14.6577507598784,°C,1/23/2019 16:31:28.3,14.2,°C,Stable,1/23/2019 16:32:09.8
715,15.2,°C,1/23/2019 16:32:09.8,0:00:51.7,1/23/2019 16:32:56.1,16.2,°C,15.678728606357,°C,1/23/2019 16:32:10.2,15.1,°C,Stable,1/23/2019 16:33:01.5
716,16.3,°C,1/23/2019 16:33:01.5,0:00:49.3,1/23/2019 16:33:46.9,17.2,°C,16.7205128205128,°C,1/23/2019 16:33:01.5,16.3,°C,Stable,1/23/2019 16:33:50.7
717,17.3,°C,1/23/2019 16:33:50.7,0:00:50.5,1/23/2019 16:34:36.3,18.2,°C,17.7230576441103,°C,1/23/2019 16:33:51.2,17.2,°C,Stable,1/23/2019 16:34:41.3
718,18.3,°C,1/23/2019 16:34:41.3,0:00:47.1,1/23/2019 16:35:23.0,19.2,°C,18.7493297587132,°C,1/23/2019 16:34:41.5,18.2,°C,Stable,1/23/2019 16:35:28.3
719,19.3,°C,1/23/2019 16:35:28.3,0:00:46.7,1/23/2019 16:36:11.3,20.2,°C,19.729539295393,°C,1/23/2019 16:35:28.7,19.2,°C,Stable,1/23/2019 16:36:15.0
720,20.3,°C,1/23/2019 16:36:15.0,0:00:49.2,1/23/2019 16:36:56.6,21.2,°C,20.7479487179487,°C,1/23/2019 16:36:16.2,20.2,°C,Stable,1/23/2019 16:37:04.2
721,21.3,°C,1/23/2019 16:37:04.2,0:00:45.6,1/23/2019 16:37:47.1,22.2,°C,21.7314917127072,°C,1/23/2019 16:37:04.2,21.3,°C,Stable,1/23/2019 16:37:49.8
722,22.3,°C,1/23/2019 16:37:49.8,0:00:47.2,1/23/2019 16:38:32.4,23.2,°C,22.7345844504022,°C,1/23/2019 16:37:50.4,22.2,°C,Stable,1/23/2019 16:38:37.0
723,23.3,°C,1/23/2019 16:38:37.0,0:00:47.2,1/23/2019 16:39:19.6,24.2,°C,23.7766129032258,°C,1/23/2019 16:38:37.0,23.3,°C,Stable,1/23/2019 16:39:24.1
724,24.3,°C,1/23/2019 16:39:24.1,0:00:50.5,1/23/2019 16:40:10.5,25.2,°C,24.73025,°C,1/23/2019 16:39:24.4,24.2,°C,Stable,1/23/2019 16:40:14.7
725,25.3,°C,1/23/2019 16:40:14.7,0:00:55.0,1/23/2019 16:41:03.6,26.3,°C,25.8029885057471,°C,1/23/2019 16:40:15.0,25.2,°C,Stable,1/23/2019 16:41:09.7
726,26.4,°C,1/23/2019 16:41:09.7,0:00:47.4,1/23/2019 16:41:52.3,27.4,°C,26.8951871657754,°C,1/23/2019 16:41:09.7,26.4,°C,Stable,1/23/2019 16:41:57.1
727,27.5,°C,1/23/2019 16:41:57.1,0:00:41.8,1/23/2019 16:42:34.5,28.5,°C,28.0036363636364,°C,1/23/2019 16:41:57.1,27.5,°C,Stable,1/23/2019 16:42:38.9
728,28.6,°C,1/23/2019 16:42:38.9,0:00:34.2,1/23/2019 16:43:10.3,29.7,°C,29.1029739776952,°C,1/23/2019 16:42:38.9,28.6,°C,Stable,1/23/2019 16:43:13.1
729,29.8,°C,1/23/2019 16:43:13.1,0:00:14.6,1/23/2019 16:43:26.5,30.9,°C,30.3365217391304,°C,1/23/2019 16:43:13.3,29.7,°C,Stable,1/23/2019 16:43:27.7
730,31,°C,1/23/2019 16:43:27.7,0:00:15.7,1/23/2019 16:43:42.5,32.2,°C,31.5443548387097,°C,1/23/2019 16:43:27.7,31,°C,Stable,1/23/2019 16:43:43.3
731,32.3,°C,1/23/2019 16:43:43.3,0:00:13.5,1/23/2019 16:43:55.7,33.5,°C,32.9047169811321,°C,1/23/2019 16:43:43.3,32.3,°C,Stable,1/23/2019 16:43:56.8
732,33.6,°C,1/23/2019 16:43:56.8,0:00:12.3,1/23/2019 16:44:08.3,34.9,°C,34.1773195876289,°C,1/23/2019 16:43:57.1,33.5,°C,Stable,1/23/2019 16:44:09.1
733,35,°C,1/23/2019 16:44:09.1,0:00:14.2,1/23/2019 16:44:22.5,36.3,°C,35.7169642857143,°C,1/23/2019 16:44:09.1,35,°C,Stable,1/23/2019 16:44:23.3
734,36.4,°C,1/23/2019 16:44:23.3,0:00:16.1,1/23/2019 16:44:36.7,37.8,°C,37.1102362204725,°C,1/23/2019 16:44:23.3,36.4,°C,Stable,1/23/2019 16:44:39.4
735,38.1,°C,1/23/2019 16:44:39.4,0:00:06.0,1/23/2019 16:44:45.0,39.6,°C,38.6893617021277,°C,1/23/2019 16:44:39.4,38.1,°C,Stable,1/23/2019 16:44:45.4
736,39.7,°C,1/23/2019 16:44:45.4,0:00:01.4,1/23/2019 16:44:46.4,40.8,°C,40.2181818181818,°C,1/23/2019 16:44:45.4,39.7,°C,Unstable,1/23/2019 16:44:46.8
737,41.3,°C,1/23/2019 16:44:46.8,0:00:02.7,1/23/2019 16:44:49.0,42.8,°C,42.1619047619048,°C,1/23/2019 16:44:46.8,41.3,°C,Stable,1/23/2019 16:44:49.5
738,43.1,°C,1/23/2019 16:44:49.5,0:00:09.4,1/23/2019 16:44:57.4,44.8,°C,44.1675675675676,°C,1/23/2019 16:44:49.5,43.1,°C,Stable,1/23/2019 16:44:58.9
739,44.9,°C,1/23/2019 16:44:58.9,0:00:23.5,1/23/2019 16:45:21.3,46.6,°C,45.7413978494624,°C,1/23/2019 16:44:59.7,44.8,°C,Stable,1/23/2019 16:45:22.4
740,46.7,°C,1/23/2019 16:45:22.4,0:00:52.0,1/23/2019 16:46:12.1,48.5,°C,47.5306569343065,°C,1/23/2019 16:45:23.6,46.5,°C,Stable,1/23/2019 16:46:14.4
741,48.6,°C,1/23/2019 16:46:14.4,0:00:53.6,1/23/2019 16:47:03.1,50.4,°C,49.3936470588235,°C,1/23/2019 16:46:20.4,48.5,°C,Stable,1/23/2019 16:47:08.0
742,50.6,°C,1/23/2019 16:47:08.0,0:00:58.6,1/23/2019 16:48:05.5,52.6,°C,51.460475161987,°C,1/23/2019 16:47:10.5,50.4,°C,Stable,1/23/2019 16:48:06.6
743,52.7,°C,1/23/2019 16:48:06.6,0:01:01.1,1/23/2019 16:49:03.8,54.8,°C,53.602479338843,°C,1/23/2019 16:48:12.2,52.4,°C,Stable,1/23/2019 16:49:07.7
744,54.9,°C,1/23/2019 16:49:07.7,0:01:01.6,1/23/2019 16:50:03.3,57,°C,55.8938524590164,°C,1/23/2019 16:49:08.0,54.8,°C,Stable,1/23/2019 16:50:09.3
745,57.1,°C,1/23/2019 16:50:09.3,0:01:03.2,1/23/2019 16:51:08.9,59.3,°C,58.1363273453093,°C,1/23/2019 16:50:10.4,57,°C,Stable,1/23/2019 16:51:12.5
746,59.4,°C,1/23/2019 16:51:12.5,0:01:05.3,1/23/2019 16:52:16.1,61.7,°C,60.4868217054263,°C,1/23/2019 16:51:13.3,59.3,°C,Stable,1/23/2019 16:52:17.9
747,61.8,°C,1/23/2019 16:52:17.9,0:01:11.2,1/23/2019 16:53:25.7,64.2,°C,62.9000000000001,°C,1/23/2019 16:52:18.7,61.6,°C,Stable,1/23/2019 16:53:29.1
748,64.3,°C,1/23/2019 16:53:29.1,0:01:14.7,1/23/2019 16:54:40.9,66.8,°C,65.3683050847458,°C,1/23/2019 16:53:29.4,64.2,°C,Stable,1/23/2019 16:54:43.8
749,66.9,°C,1/23/2019 16:54:43.8,0:01:25.8,1/23/2019 16:56:08.5,69.5,°C,68.0986745213551,°C,1/23/2019 16:54:49.9,66.8,°C,Stable,1/23/2019 16:56:09.5
750,69.6,°C,1/23/2019 16:56:09.5,0:01:26.0,1/23/2019 16:57:32.9,72.3,°C,70.9508823529411,°C,1/23/2019 16:56:10.2,69.5,°C,Stable,1/23/2019 16:57:35.5
751,72.4,°C,1/23/2019 16:57:35.5,0:01:29.2,1/23/2019 16:58:59.1,75.2,°C,73.8143059490085,°C,1/23/2019 16:57:38.2,72.3,°C,Stable,1/23/2019 16:59:04.7
752,75.4,°C,1/23/2019 16:59:04.7,0:01:26.5,1/23/2019 17:00:30.0,78.4,°C,76.7513157894738,°C,1/23/2019 16:59:07.0,75.2,°C,Stable,1/23/2019 17:00:31.1
753,78.5,°C,1/23/2019 17:00:31.1,0:01:49.1,1/23/2019 17:02:11.6,81.6,°C,79.880809248555,°C,1/23/2019 17:00:32.9,78.4,°C,Stable,1/23/2019 17:02:20.2
754,81.7,°C,1/23/2019 17:02:20.2,0:01:39.9,1/23/2019 17:03:59.3,84.9,°C,83.1644753476613,°C,1/23/2019 17:02:21.0,81.5,°C,Stable,1/23/2019 17:04:00.2
755,85,°C,1/23/2019 17:04:00.2,0:01:43.6,1/23/2019 17:05:40.9,88.3,°C,86.5094017094019,°C,1/23/2019 17:04:02.8,84.8,°C,Stable,1/23/2019 17:05:43.8
756,88.4,°C,1/23/2019 17:05:43.8,0:01:46.9,1/23/2019 17:07:26.5,91.9,°C,89.9262101534827,°C,1/23/2019 17:05:44.2,88.3,°C,Stable,1/23/2019 17:07:30.7
757,92,°C,1/23/2019 17:07:30.7,0:04:29.3,1/23/2019 17:11:37.6,95.6,°C,94.2802063789866,°C,1/23/2019 17:07:31.5,91.8,°C,Stable,1/23/2019 17:12:00.0
758,95.7,°C,1/23/2019 17:12:00.0,0:12:32.2,1/23/2019 17:23:53.7,99.5,°C,97.7847096341048,°C,1/23/2019 17:12:03.4,95.5,°C,Stable,1/23/2019 17:24:32.1
759,99.6,°C,1/23/2019 17:24:32.1,0:12:03.3,1/23/2019 17:35:12.9,101,°C,100.444913627639,°C,1/23/2019 17:24:32.5,99.5,°C,Stable,1/23/2019 17:36:35.4
760,100.9,°C,1/23/2019 17:36:35.4,0:00:00.0,,,,,,,,,Logging Stopped,1/23/2019 17:36:35.4

,,°C,,Average °C
1,Sample,100.6,1/23/2019 14:19:13.8,100.479284239504
1,Max,102.1,1/23/2019 14:22:53.9
1,Min,96.6,1/23/2019 14:25:11.5
2,Sample,96.5,1/23/2019 14:25:20.5,94.7714285714284
2,Max,96.8,1/23/2019 14:25:25.0
2,Min,92.7,1/23/2019 14:27:24.7
3,Sample,92.5,1/23/2019 14:27:30.3,91.150982532751
3,Max,93,1/23/2019 14:27:34.5
3,Min,88.9,1/23/2019 14:29:25.6
4,Sample,88.7,1/23/2019 14:29:26.0,87.6763157894737
4,Max,89.5,1/23/2019 14:29:30.8
4,Min,85.2,1/23/2019 14:31:17.4
5,Sample,85.1,1/23/2019 14:31:26.1,84.0702898550723
5,Max,86.2,1/23/2019 14:31:31.3
5,Min,81.7,1/23/2019 14:33:10.4
6,Sample,81.4,1/23/2019 14:33:10.8,81.3789766407118
6,Max,83.2,1/23/2019 14:33:47.1
6,Min,78.3,1/23/2019 14:35:04.0
7,Sample,78,1/23/2019 14:35:04.5,77.9542912246865
7,Max,79.2,1/23/2019 14:35:52.8
7,Min,75.3,1/23/2019 14:37:15.0
8,Sample,74.7,1/23/2019 14:37:15.3,75.1132253711201
8,Max,77,1/23/2019 14:37:24.8
8,Min,71.9,1/23/2019 14:38:48.6
9,Sample,70.1,1/23/2019 14:38:48.9,67.3
9,Max,70.1,1/23/2019 14:38:48.9
9,Min,64.7,1/23/2019 14:38:50.7
10,Sample,63.9,1/23/2019 14:38:51.2,63.1333333333333
10,Max,63.9,1/23/2019 14:38:51.2
10,Min,62.5,1/23/2019 14:38:52.3
11,Sample,60,1/23/2019 14:38:52.7,59.35
11,Max,60,1/23/2019 14:38:52.7
11,Min,57.8,1/23/2019 14:38:53.5
12,Sample,56.8,1/23/2019 14:38:53.7,56.2791666666667
12,Min,55.2,1/23/2019 14:38:55.3
12,Max,58.2,1/23/2019 14:38:56.4
13,Sample,59.9,1/23/2019 14:38:56.8,59.1714285714286
13,Max,59.9,1/23/2019 14:38:56.8
13,Min,58.1,1/23/2019 14:38:58.3
14,Sample,57.4,1/23/2019 14:38:58.6,56.6777777777778
14,Max,57.4,1/23/2019 14:38:58.6
14,Min,55.5,1/23/2019 14:38:59.5
15,Sample,55.1,1/23/2019 14:38:59.7,55.0636363636364
15,Max,56.3,1/23/2019 14:39:02.0
15,Min,53.5,1/23/2019 14:39:03.5
16,Sample,51.5,1/23/2019 14:39:03.9,49.3
16,Max,51.5,1/23/2019 14:39:03.9
16,Min,47.3,1/23/2019 14:39:04.6
17,Sample,46.5,1/23/2019 14:39:05.0,46.5310344827586
17,Max,46.9,1/23/2019 14:39:07.6
17,Min,45.3,1/23/2019 14:39:08.4
18,Sample,44.3,1/23/2019 14:39:08.7,44.8633333333333
18,Min,44.3,1/23/2019 14:39:08.7
18,Max,45.8,1/23/2019 14:39:12.1
19,Sample,49.3,1/23/2019 14:39:12.5,53.7
19,Min,49.3,1/23/2019 14:39:12.5
19,Max,57.1,1/23/2019 14:39:14.8
20,Sample,57.6,1/23/2019 14:39:15.1,58.6090909090909
20,Min,57.6,1/23/2019 14:39:15.1
20,Max,59.7,1/23/2019 14:39:16.3
21,Sample,60.2,1/23/2019 14:39:16.5,61.2096774193549
21,Min,60.2,1/23/2019 14:39:16.5
21,Max,62.5,1/23/2019 14:39:20.0
22,Sample,62.9,1/23/2019 14:39:20.4,64.1194444444444
22,Min,62.9,1/23/2019 14:39:20.4
22,Max,65.3,1/23/2019 14:39:24.5
23,Sample,65.7,1/23/2019 14:39:25.0,66.741935483871
23,Min,65.7,1/23/2019 14:39:25.0
23,Max,68.2,1/23/2019 14:39:28.6
24,Sample,68.5,1/23/2019 14:39:28.9,69.9451612903226
24,Min,68.5,1/23/2019 14:39:28.9
24,Max,71.2,1/23/2019 14:39:32.3
25,Sample,71.4,1/23/2019 14:39:32.8,72.8808510638298
25,Min,71.4,1/23/2019 14:39:32.8
25,Max,74.2,1/23/2019 14:39:38.3
26,Sample,74.3,1/23/2019 14:39:38.7,76.0826923076923
26,Min,74.3,1/23/2019 14:39:38.7
26,Max,77.2,1/23/2019 14:39:50.2
27,Sample,77.3,1/23/2019 14:39:51.9,76.7021699819167
27,Max,78.3,1/23/2019 14:40:01.5
27,Min,74.4,1/23/2019 14:40:49.7
28,Sample,74.1,1/23/2019 14:41:01.7,75.693023255814
28,Min,73.9,1/23/2019 14:41:02.1
28,Max,77,1/23/2019 14:41:11.8
29,Sample,77.1,1/23/2019 14:41:12.6,76.1393034825872
29,Max,77.3,1/23/2019 14:41:13.8
29,Min,74.3,1/23/2019 14:41:37.7
30,Sample,73.8,1/23/2019 14:41:38.0,75.3096774193549
30,Min,73.8,1/23/2019 14:41:38.0
30,Max,76.7,1/23/2019 14:41:45.5
31,Sample,76.8,1/23/2019 14:41:45.8,75.9878995433789
31,Max,77.4,1/23/2019 14:41:59.3
31,Min,73.8,1/23/2019 14:44:22.4
32,Sample,73.7,1/23/2019 14:44:31.8,73.068534906588
32,Max,75.1,1/23/2019 14:44:36.2
32,Min,70.8,1/23/2019 14:46:07.8
33,Sample,70.5,1/23/2019 14:46:40.4,70.0665829145729
33,Max,71.7,1/23/2019 14:46:47.2
33,Min,68,1/23/2019 14:48:20.6
34,Sample,67.4,1/23/2019 14:48:21.0,67.2745547073791
34,Max,69.2,1/23/2019 14:48:30.4
34,Min,64.9,1/23/2019 14:49:59.7
35,Sample,64,1/23/2019 14:50:00.2,64.3215422276622
35,Max,66.5,1/23/2019 14:50:09.8
35,Min,61.5,1/23/2019 14:51:43.0
36,Sample,61.4,1/23/2019 14:51:43.5,61.8921739130435
36,Max,63.6,1/23/2019 14:51:49.7
36,Min,59.2,1/23/2019 14:52:55.9
37,Sample,58.8,1/23/2019 14:52:56.3,59.9127659574468
37,Min,58.8,1/23/2019 14:52:56.3
37,Max,61.1,1/23/2019 14:53:02.0
38,Sample,61.2,1/23/2019 14:53:02.3,60.3125714285715
38,Max,61.5,1/23/2019 14:53:03.4
38,Min,58.8,1/23/2019 14:53:24.0
39,Sample,58.6,1/23/2019 14:53:24.4,58.7283464566929
39,Max,60.8,1/23/2019 14:53:30.3
39,Min,56.4,1/23/2019 14:54:36.6
40,Sample,56.2,1/23/2019 14:54:44.7,56.8838554216868
40,Max,58.3,1/23/2019 14:54:50.8
40,Min,54.2,1/23/2019 14:55:36.8
41,Sample,53.9,1/23/2019 14:55:37.2,54.8227272727273
41,Min,53.8,1/23/2019 14:55:37.4
41,Max,56,1/23/2019 14:55:42.5
42,Sample,56.2,1/23/2019 14:55:42.8,55.254954954955
42,Max,56.4,1/23/2019 14:55:43.5
42,Min,54.3,1/23/2019 14:55:47.2
43,Sample,53.9,1/23/2019 14:56:10.8,53.6816326530613
43,Max,55.4,1/23/2019 14:56:26.3
43,Min,51.9,1/23/2019 14:57:49.5
44,Sample,51.5,1/23/2019 14:57:49.9,51.3495412844037
44,Max,52.8,1/23/2019 14:57:56.3
44,Min,49.8,1/23/2019 14:58:16.8
45,Sample,49.4,1/23/2019 14:58:17.3,50.3184210526316
45,Min,49.4,1/23/2019 14:58:17.3
45,Max,51.3,1/23/2019 14:58:21.7
46,Sample,51.4,1/23/2019 14:58:22.1,51.2638888888889
46,Max,52.1,1/23/2019 14:58:23.6
46,Min,49.4,1/23/2019 14:58:26.2
47,Sample,49.2,1/23/2019 14:58:26.6,49.9842105263158
47,Min,49.1,1/23/2019 14:58:26.9
47,Max,51.1,1/23/2019 14:58:31.1
48,Sample,51.2,1/23/2019 14:58:31.4,50.5033333333333
48,Max,51.4,1/23/2019 14:58:31.8
48,Min,49.4,1/23/2019 14:58:34.8
49,Sample,49.1,1/23/2019 14:58:35.3,49.9648648648649
49,Min,49,1/23/2019 14:58:35.5
49,Max,51,1/23/2019 14:58:39.7
50,Sample,51.1,1/23/2019 14:58:40.0,50.5963730569948
50,Max,51.5,1/23/2019 14:58:40.9
50,Min,49.6,1/23/2019 14:58:44.8
51,Sample,49,1/23/2019 14:59:04.4,48.7697674418604
51,Max,50.8,1/23/2019 14:59:10.0
51,Min,47.2,1/23/2019 14:59:31.9
52,Sample,46.7,1/23/2019 15:00:15.0,46.5497916666666
52,Max,48.1,1/23/2019 15:00:31.9
52,Min,45,1/23/2019 15:01:15.2
53,Sample,44.8,1/23/2019 15:01:15.6,44.735549132948
53,Max,46.1,1/23/2019 15:01:38.7
53,Min,43.1,1/23/2019 15:01:50.4
54,Sample,43,1/23/2019 15:01:59.4,43.7707317073171
54,Min,43,1/23/2019 15:01:59.4
54,Max,44.7,1/23/2019 15:02:04.2
55,Sample,44.8,1/23/2019 15:02:04.6,44.3687898089172
55,Max,45,1/23/2019 15:02:12.8
55,Min,43.2,1/23/2019 15:02:24.1
56,Sample,42.8,1/23/2019 15:02:24.4,43.3316901408451
56,Max,44.5,1/23/2019 15:02:39.8
56,Min,41.1,1/23/2019 15:03:00.0
57,Sample,40.3,1/23/2019 15:03:00.3,40.5862745098039
57,Min,39.4,1/23/2019 15:03:01.0
57,Max,41.8,1/23/2019 15:03:06.2
58,Sample,42,1/23/2019 15:03:06.7,41.7757225433526
58,Max,42.8,1/23/2019 15:03:16.7
58,Min,40.5,1/23/2019 15:03:28.4
59,Sample,40,1/23/2019 15:03:28.7,40.5424242424242
59,Min,39.9,1/23/2019 15:03:29.2
59,Max,41.5,1/23/2019 15:03:32.6
60,Sample,41.6,1/23/2019 15:03:32.8,41.8658986175115
60,Max,42.5,1/23/2019 15:03:43.8
60,Min,40.3,1/23/2019 15:03:59.7
61,Sample,39.7,1/23/2019 15:04:00.1,40.1895833333333
61,Min,39.2,1/23/2019 15:04:00.9
61,Max,41.2,1/23/2019 15:04:05.7
62,Sample,41.5,1/23/2019 15:04:06.2,41.145
62,Max,41.6,1/23/2019 15:04:06.6
62,Min,40.4,1/23/2019 15:04:08.5
63,Sample,39.7,1/23/2019 15:04:08.7,39.79375
63,Max,41,1/23/2019 15:04:14.7
63,Min,38.2,1/23/2019 15:04:18.5
64,Sample,38.1,1/23/2019 15:04:18.9,38.9
64,Min,38.1,1/23/2019 15:04:18.9
64,Max,39.6,1/23/2019 15:04:22.6
65,Sample,39.8,1/23/2019 15:04:23.1,39.4586206896552
65,Max,40.1,1/23/2019 15:04:23.8
65,Min,38.5,1/23/2019 15:04:26.4
